0.179109, -1.96329, -0.3, 0.612553, -1.96329, 0.7, 0.612561, -3.21329, 0.2, 0.612544, 0.000157832, 0.00015001, 0.5, 0.5
0.189064, -1.96329, -0.3, 0.612548, -1.96329, 0.7, 0.612556, -3.21329, 0.2, 0.612538, 0.000163017, 0.00015493, 0.5, 0.5
0.199092, -1.96329, -0.3, 0.612544, -1.96329, 0.7, 0.612552, -3.21329, 0.2, 0.612532, 0.000167083, 0.000158789, 0.5, 0.5
0.209069, -1.96329, -0.3, 0.61254, -1.96329, 0.7, 0.612548, -3.21329, 0.2, 0.612526, 0.000171443, 0.000162925, 0.5, 0.5
0.219093, -1.96329, -0.3, 0.612536, -1.96329, 0.7, 0.612545, -3.2133, 0.2, 0.612521, 0.000174812, 0.000165977, 0.5, 0.5
0.229109, -1.96329, -0.3, 0.612534, -1.96329, 0.7, 0.612542, -3.2133, 0.2, 0.612516, 0.000177648, 0.000168811, 0.5, 0.5
0.239096, -1.96329, -0.3, 0.612531, -1.96329, 0.7, 0.61254, -3.2133, 0.2, 0.612511, 0.000180707, 0.000171711, 0.5, 0.5
0.249056, -1.96329, -0.3, 0.612529, -1.96329, 0.7, 0.612538, -3.2133, 0.2, 0.612507, 0.000182588, 0.000173495, 0.5, 0.5
0.259107, -1.96329, -0.3, 0.612527, -1.96329, 0.7, 0.612536, -3.2133, 0.2, 0.612502, 0.000184698, 0.000175494, 0.5, 0.5
0.269092, -1.96329, -0.3, 0.612525, -1.96329, 0.7, 0.612534, -3.2133, 0.2, 0.612498, 0.00018625, 0.000176964, 0.5, 0.5
0.279078, -1.96329, -0.3, 0.612524, -1.96329, 0.7, 0.612533, -3.2133, 0.2, 0.612495, 0.000187407, 0.000178059, 0.5, 0.5
0.289097, -1.9633, -0.3, 0.612523, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.612491, 0.000188391, 0.00017899, 0.5, 0.5
0.299093, -1.9633, -0.3, 0.612522, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.612488, 0.000188887, 0.000179458, 0.5, 0.5
0.309066, -1.9633, -0.3, 0.612522, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.612485, 0.000189158, 0.000179715, 0.5, 0.5
0.319092, -1.9633, -0.3, 0.612522, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.612482, 0.00018912, 0.000179673, 0.5, 0.5
0.329113, -1.9633, -0.3, 0.612523, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.61248, 0.000188858, 0.000179403, 0.5, 0.5
0.339095, -1.9633, -0.3, 0.612523, -1.96329, 0.7, 0.612532, -3.2133, 0.2, 0.612477, 0.000188206, 0.000178829, 0.5, 0.5
0.349091, -1.96329, -0.3, 0.612524, -1.96329, 0.7, 0.612533, -3.2133, 0.2, 0.612475, 0.000187437, 0.000178106, 0.5, 0.5
0.359078, -1.96329, -0.3, 0.612525, -1.96329, 0.7, 0.612534, -3.2133, 0.2, 0.612473, 0.000186311, 0.000176994, 0.5, 0.5
0.369095, -1.96329, -0.3, 0.612526, -1.96329, 0.7, 0.612535, -3.2133, 0.2, 0.612471, 0.00018506, 0.000175803, 0.5, 0.5
0.379119, -1.96329, -0.3, 0.612528, -1.96329, 0.7, 0.612537, -3.2133, 0.2, 0.61247, 0.000183614, 0.000174427, 0.5, 0.5
0.389092, -1.96329, -0.3, 0.61253, -1.96329, 0.7, 0.612539, -3.2133, 0.2, 0.612468, 0.000181749, 0.000172653, 0.5, 0.5
0.399055, -1.96329, -0.3, 0.612531, -1.96329, 0.7, 0.61254, -3.2133, 0.2, 0.612467, 0.000180099, 0.000171084, 0.5, 0.5
0.409123, -1.96329, -0.3, 0.612533, -1.96329, 0.7, 0.612542, -3.2133, 0.2, 0.612466, 0.000177853, 0.000168948, 0.5, 0.5
0.419093, -1.96329, -0.3, 0.612535, -1.96329, 0.7, 0.612544, -3.2133, 0.2, 0.612465, 0.00017592, 0.00016711, 0.5, 0.5
0.429132, -1.96329, -0.3, 0.612537, -1.96329, 0.7, 0.612546, -3.2133, 0.2, 0.612464, 0.000173875, 0.000165066, 0.5, 0.5
0.439093, -1.96329, -0.3, 0.61254, -1.96329, 0.7, 0.612549, -3.2133, 0.2, 0.612464, 0.000171172, 0.000162597, 0.5, 0.5
0.449094, -1.96329, -0.3, 0.612542, -1.96329, 0.7, 0.612551, -3.2133, 0.2, 0.612463, 0.000168787, 0.000160439, 0.5, 0.5
0.459159, -1.96329, -0.3, 0.612545, -1.96329, 0.7, 0.612554, -3.2133, 0.2, 0.612463, 0.000165823, 0.000157396, 0.5, 0.5
0.469092, -1.96329, -0.3, 0.612548, -1.96329, 0.7, 0.612556, -3.2133, 0.2, 0.612463, 0.000163237, 0.000155054, 0.5, 0.5
0.479074, -1.96329, -0.3, 0.612551, -1.96329, 0.7, 0.612559, -3.2133, 0.2, 0.612463, 0.000160316, 0.000152278, 0.5, 0.5
0.489094, -1.96329, -0.3, 0.612554, -1.96329, 0.7, 0.612562, -3.2133, 0.2, 0.612463, 0.000157177, 0.000149295, 0.5, 0.5
0.499097, -1.96329, -0.3, 0.612557, -1.96329, 0.7, 0.612564, -3.2133, 0.2, 0.612463, 0.000154363, 0.000146621, 0.5, 0.5
0.509056, -1.96329, -0.3, 0.61256, -1.96329, 0.7, 0.612568, -3.2133, 0.2, 0.612463, 0.000150942, 0.00014337, 0.5, 0.5
0.519092, -1.96329, -0.3, 0.612563, -1.96329, 0.7, 0.61257, -3.2133, 0.2, 0.612464, 0.000148156, 0.000140722, 0.5, 0.5
0.529072, -1.96329, -0.3, 0.612566, -1.96329, 0.7, 0.612573, -3.2133, 0.2, 0.612465, 0.000144905, 0.000137768, 0.5, 0.5
0.539092, -1.96329, -0.3, 0.612569, -1.96329, 0.7, 0.612576, -3.2133, 0.2, 0.612465, 0.000141756, 0.00013464, 0.5, 0.5
0.549056, -1.96329, -0.3, 0.612572, -1.96329, 0.7, 0.612579, -3.2133, 0.2, 0.612466, 0.000138865, 0.000131893, 0.5, 0.5
0.559094, -1.96329, -0.3, 0.612576, -1.96329, 0.7, 0.612583, -3.2133, 0.2, 0.612467, 0.000135074, 0.000128291, 0.5, 0.5
0.569092, -1.96329, -0.3, 0.612579, -1.96329, 0.7, 0.612585, -3.2133, 0.2, 0.612468, 0.000132286, 0.000125502, 0.5, 0.5
0.579062, -1.96329, -0.3, 0.612582, -1.96329, 0.7, 0.612588, -3.2133, 0.2, 0.61247, 0.000128602, 0.000122282, 0.5, 0.5
0.589054, -1.96329, -0.3, 0.612585, -1.96329, 0.7, 0.612592, -3.2133, 0.2, 0.612471, 0.000125498, 0.000119193, 0.5, 0.5
0.599057, -1.96329, -0.3, 0.612588, -1.96329, 0.7, 0.612594, -3.2133, 0.2, 0.612472, 0.000122687, 0.000116381, 0.5, 0.5
0.609094, -1.96329, -0.3, 0.612592, -1.96328, 0.7, 0.612598, -3.2133, 0.2, 0.612474, 0.000118842, 0.000112728, 0.5, 0.5
0.619056, -1.96329, -0.3, 0.612595, -1.96328, 0.7, 0.6126, -3.2133, 0.2, 0.612475, 0.000116036, 0.000110203, 0.5, 0.5
0.629059, -1.96328, -0.3, 0.612598, -1.96328, 0.7, 0.612604, -3.2133, 0.2, 0.612477, 0.000112503, 0.000106706, 0.5, 0.5
0.639093, -1.96328, -0.3, 0.612601, -1.96328, 0.7, 0.612607, -3.2133, 0.2, 0.612479, 0.000109278, 0.000103644, 0.5, 0.5
0.64909, -1.96328, -0.3, 0.612604, -1.96328, 0.7, 0.61261, -3.2133, 0.2, 0.61248, 0.000106217, 0.000100875, 0.5, 0.5
0.659092, -1.96328, -0.3, 0.612608, -1.96328, 0.7, 0.612613, -3.2133, 0.2, 0.612483, 0.000102455, 9.71635e-05, 0.5, 0.5
0.669093, -1.96328, -0.3, 0.612611, -1.96328, 0.7, 0.612616, -3.2133, 0.2, 0.612484, 9.9727e-05, 9.47092e-05, 0.5, 0.5
0.67906, -1.96328, -0.3, 0.612614, -1.96328, 0.7, 0.612619, -3.2133, 0.2, 0.612486, 9.64534e-05, 9.15994e-05, 0.5, 0.5
0.689109, -1.96328, -0.3, 0.612618, -1.96328, 0.7, 0.612622, -3.2133, 0.2, 0.612489, 9.29337e-05, 8.83888e-05, 0.5, 0.5
0.699092, -1.96328, -0.3, 0.61262, -1.96328, 0.7, 0.612625, -3.2133, 0.2, 0.612491, 9.0288e-05, 8.5611e-05, 0.5, 0.5
0.709096, -1.96328, -0.3, 0.612624, -1.96328, 0.7, 0.612628, -3.2133, 0.2, 0.612494, 8.65753e-05, 8.22159e-05, 0.5, 0.5
0.719094, -1.96328, -0.3, 0.612627, -1.96328, 0.7, 0.612631, -3.2133, 0.2, 0.612496, 8.38629e-05, 7.96394e-05, 0.5, 0.5
0.729068, -1.96328, -0.3, 0.612629, -1.96328, 0.7, 0.612633, -3.2133, 0.2, 0.612498, 8.09187e-05, 7.68426e-05, 0.5, 0.5
0.739092, -1.96328, -0.3, 0.612632, -1.96328, 0.7, 0.612636, -3.2133, 0.2, 0.612501, 7.78867e-05, 7.39626e-05, 0.5, 0.5
0.749093, -1.96328, -0.3, 0.612636, -1.96328, 0.7, 0.612639, -3.2133, 0.2, 0.612504, 7.46469e-05, 7.08851e-05, 0.5, 0.5
0.759092, -1.96328, -0.3, 0.612639, -1.96328, 0.7, 0.612642, -3.2133, 0.2, 0.612507, 7.12159e-05, 6.77456e-05, 0.5, 0.5
0.769099, -1.96328, -0.3, 0.612641, -1.96328, 0.7, 0.612645, -3.2133, 0.2, 0.612509, 6.90931e-05, 6.54919e-05, 0.5, 0.5
0.779082, -1.96328, -0.3, 0.612644, -1.96328, 0.7, 0.612647, -3.2133, 0.2, 0.612512, 6.61466e-05, 6.28109e-05, 0.5, 0.5
0.789092, -1.96328, -0.3, 0.612647, -1.96328, 0.7, 0.61265, -3.2133, 0.2, 0.612515, 6.34989e-05, 6.0296e-05, 0.5, 0.5
0.799091, -1.96328, -0.3, 0.612649, -1.96328, 0.7, 0.612652, -3.2133, 0.2, 0.612517, 6.11369e-05, 5.80524e-05, 0.5, 0.5
0.809093, -1.96328, -0.3, 0.612652, -1.96328, 0.7, 0.612655, -3.2133, 0.2, 0.61252, 5.82458e-05, 5.53063e-05, 0.5, 0.5
0.819063, -1.96328, -0.3, 0.612654, -1.96328, 0.7, 0.612657, -3.2133, 0.2, 0.612523, 5.59827e-05, 5.31568e-05, 0.5, 0.5
0.829073, -1.96328, -0.3, 0.612657, -1.96328, 0.7, 0.61266, -3.21329, 0.2, 0.612526, 5.32169e-05, 5.05298e-05, 0.5, 0.5
0.839092, -1.96328, -0.3, 0.612659, -1.96328, 0.7, 0.612662, -3.21329, 0.2, 0.612529, 5.09483e-05, 4.8375e-05, 0.5, 0.5
0.849065, -1.96328, -0.3, 0.612661, -1.96328, 0.7, 0.612664, -3.21329, 0.2, 0.612532, 4.87301e-05, 4.62681e-05, 0.5, 0.5
0.859092, -1.96328, -0.3, 0.612664, -1.96328, 0.7, 0.612666, -3.21329, 0.2, 0.612535, 4.59525e-05, 4.37263e-05, 0.5, 0.5
0.869092, -1.96328, -0.3, 0.612666, -1.96327, 0.7, 0.612668, -3.21329, 0.2, 0.612538, 4.40482e-05, 4.17273e-05, 0.5, 0.5
0.879071, -1.96327, -0.3, 0.612668, -1.96327, 0.7, 0.61267, -3.21329, 0.2, 0.612542, 4.16063e-05, 3.95936e-05, 0.5, 0.5
0.889092, -1.96327, -0.3, 0.61267, -1.96327, 0.7, 0.612672, -3.21329, 0.2, 0.612545, 3.95172e-05, 3.7518e-05, 0.5, 0.5
0.899093, -1.96327, -0.3, 0.612672, -1.96327, 0.7, 0.612674, -3.21329, 0.2, 0.612547, 3.76666e-05, 3.57604e-05, 0.5, 0.5
0.909097, -1.96327, -0.3, 0.612675, -1.96327, 0.7, 0.612676, -3.21329, 0.2, 0.612551, 3.54183e-05, 3.36251e-05, 0.5, 0.5
0.919093, -1.96327, -0.3, 0.612676, -1.96327, 0.7, 0.612678, -3.21329, 0.2, 0.612554, 3.36714e-05, 3.1966e-05, 0.5, 0.5
0.929065, -1.96327, -0.3, 0.612678, -1.96327, 0.7, 0.61268, -3.21329, 0.2, 0.612557, 3.15522e-05, 2.99534e-05, 0.5, 0.5
0.939056, -1.96327, -0.3, 0.61268, -1.96327, 0.7, 0.612681, -3.21329, 0.2, 0.61256, 2.9908e-05, 2.83919e-05, 0.5, 0.5
0.949076, -1.96327, -0.3, 0.612682, -1.96327, 0.7, 0.612683, -3.21329, 0.2, 0.612563, 2.82303e-05, 2.67985e-05, 0.5, 0.5
0.959055, -1.96327, -0.3, 0.612683, -1.96327, 0.7, 0.612685, -3.21329, 0.2, 0.612567, 2.63734e-05, 2.50351e-05, 0.5, 0.5
0.969092, -1.96327, -0.3, 0.612685, -1.96327, 0.7, 0.612686, -3.21329, 0.2, 0.612569, 2.48749e-05, 2.3612e-05, 0.5, 0.5
0.979079, -1.96327, -0.3, 0.612687, -1.96327, 0.7, 0.612688, -3.21329, 0.2, 0.612573, 2.30636e-05, 2.18919e-05, 0.5, 0.5
0.989094, -1.96327, -0.3, 0.612688, -1.96327, 0.7, 0.612689, -3.21329, 0.2, 0.612576, 2.15946e-05, 2.05622e-05, 0.5, 0.5
0.999082, -1.96327, -0.3, 0.61269, -1.96327, 0.7, 0.612691, -3.21329, 0.2, 0.612579, 2.01065e-05, 1.91468e-05, 0.5, 0.5
1.00906, -1.96327, -0.3, 0.612691, -1.96327, 0.7, 0.612692, -3.21329, 0.2, 0.612582, 1.85415e-05, 1.75974e-05, 0.5, 0.5
1.01909, -1.96327, -0.3, 0.612693, -1.96327, 0.7, 0.612693, -3.21329, 0.2, 0.612585, 1.72215e-05, 1.63439e-05, 0.5, 0.5
1.02908, -1.96327, -0.3, 0.612694, -1.96327, 0.7, 0.612695, -3.21329, 0.2, 0.612589, 1.57091e-05, 1.49078e-05, 0.5, 0.5
1.03909, -1.96327, -0.3, 0.612695, -1.96327, 0.7, 0.612696, -3.21329, 0.2, 0.612592, 1.44305e-05, 1.36936e-05, 0.5, 0.5
1.04907, -1.96327, -0.3, 0.612696, -1.96327, 0.7, 0.612697, -3.21329, 0.2, 0.612594, 1.33099e-05, 1.26295e-05, 0.5, 0.5
1.05905, -1.96327, -0.3, 0.612698, -1.96327, 0.7, 0.612698, -3.21328, 0.2, 0.612598, 1.19642e-05, 1.13516e-05, 0.5, 0.5
1.06909, -1.96327, -0.3, 0.612699, -1.96327, 0.7, 0.612699, -3.21328, 0.2, 0.612601, 1.09307e-05, 1.03702e-05, 0.5, 0.5
1.07907, -1.96327, -0.3, 0.6127, -1.96327, 0.7, 0.6127, -3.21328, 0.2, 0.612604, 9.69175e-06, 9.19377e-06, 0.5, 0.5
1.08909, -1.96327, -0.3, 0.612701, -1.96327, 0.7, 0.612701, -3.21328, 0.2, 0.612607, 8.64912e-06, 8.20163e-06, 0.5, 0.5
1.09913, -1.96327, -0.3, 0.612702, -1.96327, 0.7, 0.612702, -3.21328, 0.2, 0.61261, 7.60575e-06, 7.21303e-06, 0.5, 0.5
1.10909, -1.96327, -0.3, 0.612703, -1.96327, 0.7, 0.612703, -3.21328, 0.2, 0.612613, 6.52453e-06, 6.22647e-06, 0.5, 0.5
1.1191, -1.96327, -0.3, 0.612704, -1.96327, 0.7, 0.612704, -3.21328, 0.2, 0.612616, 5.69832e-06, 5.44038e-06, 0.5, 0.5
1.12922, -1.96327, -0.3, 0.612705, -1.96327, 0.7, 0.612705, -3.21328, 0.2, 0.612619, 4.75129e-06, 4.46626e-06, 0.5, 0.5
1.1391, -1.96327, -0.3, 0.612706, -1.96327, 0.7, 0.612706, -3.21328, 0.2, 0.612622, 4.03515e-06, 3.82279e-06, 0.5, 0.5
1.14909, -1.96327, -0.3, 0.612706, -1.96327, 0.7, 0.612707, -3.21328, 0.2, 0.612624, 3.24212e-06, 3.06988e-06, 0.5, 0.5
1.15906, -1.96327, -0.3, 0.612707, -1.96327, 0.7, 0.612707, -3.21328, 0.2, 0.612627, 2.45356e-06, 2.32124e-06, 0.5, 0.5
1.1691, -1.96327, -0.3, 0.612708, -1.96327, 0.7, 0.612708, -3.21328, 0.2, 0.612629, 1.83268e-06, 1.7014e-06, 0.5, 0.5
1.17906, -1.96327, -0.3, 0.612709, -1.96327, 0.7, 0.612709, -3.21328, 0.2, 0.612633, 1.0265e-06, 9.66372e-07, 0.5, 0.5
1.18906, -1.96327, -0.3, 0.612709, -1.96327, 0.7, 0.612709, -3.21328, 0.2, 0.612635, 4.68327e-07, 4.36465e-07, 0.5, 0.5
1.19913, -1.96327, -0.3, 0.61271, -1.96327, 0.7, 0.61271, -3.21328, 0.2, 0.612638, 1.73402e-07, 1.72746e-07, 0.5, 0.5
1.20911, -1.96327, -0.3, 0.61271, -1.96327, 0.7, 0.61271, -3.21328, 0.2, 0.61264, 8.04414e-07, 7.71778e-07, 0.5, 0.5
1.21906, -1.96327, -0.3, 0.612711, -1.96327, 0.7, 0.612711, -3.21328, 0.2, 0.612643, 1.27683e-06, 1.22027e-06, 0.5, 0.5
1.22906, -1.96327, -0.3, 0.612711, -1.96327, 0.7, 0.612711, -3.21328, 0.2, 0.612646, 1.9082e-06, 1.79815e-06, 0.5, 0.5
1.23906, -1.96327, -0.3, 0.612712, -1.96327, 0.7, 0.612712, -3.21328, 0.2, 0.612648, 2.34653e-06, 2.23565e-06, 0.5, 0.5
1.24906, -1.96327, -0.3, 0.612712, -1.96327, 0.7, 0.612712, -3.21328, 0.2, 0.61265, 2.78076e-06, 2.64783e-06, 0.5, 0.5
1.25909, -1.96327, -0.3, 0.612713, -1.96327, 0.7, 0.612713, -3.21328, 0.2, 0.612653, 3.24541e-06, 3.08887e-06, 0.5, 0.5
1.26906, -1.96327, -0.3, 0.612713, -1.96327, 0.7, 0.612713, -3.21328, 0.2, 0.612655, 3.60768e-06, 3.43273e-06, 0.5, 0.5
1.27906, -1.96327, -0.3, 0.612714, -1.96327, 0.7, 0.612713, -3.21328, 0.2, 0.612657, 4.02973e-06, 3.83333e-06, 0.5, 0.5
1.28909, -1.96327, -0.3, 0.612714, -1.96327, 0.7, 0.612714, -3.21328, 0.2, 0.61266, 4.34357e-06, 4.1312e-06, 0.5, 0.5
1.29906, -1.96327, -0.3, 0.612714, -1.96327, 0.7, 0.612714, -3.21328, 0.2, 0.612662, 4.69325e-06, 4.46311e-06, 0.5, 0.5
1.3091, -1.96327, -0.3, 0.612715, -1.96327, 0.7, 0.612714, -3.21328, 0.2, 0.612664, 4.9889e-06, 4.73138e-06, 0.5, 0.5
1.31909, -1.96327, -0.3, 0.612715, -1.96327, 0.7, 0.612715, -3.21328, 0.2, 0.612666, 5.23773e-06, 4.97979e-06, 0.5, 0.5
1.3291, -1.96327, -0.3, 0.612715, -1.96327, 0.7, 0.612715, -3.21327, 0.2, 0.612668, 5.54475e-06, 5.2711e-06, 0.5, 0.5
1.33907, -1.96327, -0.3, 0.612715, -1.96327, 0.7, 0.612715, -3.21327, 0.2, 0.61267, 5.73161e-06, 5.45788e-06, 0.5, 0.5
1.34907, -1.96327, -0.3, 0.612715, -1.96327, 0.7, 0.612715, -3.21327, 0.2, 0.612672, 5.95953e-06, 5.66466e-06, 0.5, 0.5
1.35905, -1.96327, -0.3, 0.612716, -1.96327, 0.7, 0.612715, -3.21327, 0.2, 0.612674, 6.88462e-06, 6.66595e-06, 0.5, 0.5
1.36906, -1.96326, -0.3, 0.612716, -1.96326, 0.7, 0.612716, -3.21327, 0.2, 0.612676, 1.30875e-05, 1.31524e-05, 0.5, 0.5
1.37909, -1.96323, -0.3, 0.612716, -1.96323, 0.7, 0.612716, -3.21327, 0.2, 0.612678, 3.7291e-05, 3.762e-05, 0.5, 0.5
1.38906, -1.9632, -0.3, 0.612716, -1.9632, 0.7, 0.612716, -3.21327, 0.2, 0.61268, 6.97132e-05, 7.0197e-05, 0.5, 0.5
1.39908, -1.96314, -0.3, 0.612716, -1.96314, 0.7, 0.612716, -3.21327, 0.2, 0.612681, 0.000129065, 0.000129697, 0.5, 0.5
1.40906, -1.96305, -0.3, 0.612716, -1.96306, 0.7, 0.612716, -3.21327, 0.2, 0.612683, 0.000217107, 0.000214087, 0.5, 0.5
1.4191, -1.96296, -0.3, 0.612716, -1.96296, 0.7, 0.612716, -3.21327, 0.2, 0.612685, 0.000309962, 0.000306296, 0.5, 0.5
1.42909, -1.96281, -0.3, 0.612716, -1.96281, 0.7, 0.612716, -3.21327, 0.2, 0.612687, 0.000458284, 0.000460272, 0.5, 0.5
1.43909, -1.96267, -0.3, 0.612717, -1.96266, 0.7, 0.612716, -3.21327, 0.2, 0.612688, 0.000604206, 0.000606468, 0.5, 0.5
1.44908, -1.96244, -0.3, 0.612717, -1.96245, 0.7, 0.612716, -3.21327, 0.2, 0.61269, 0.000824605, 0.000817509, 0.5, 0.5
1.45909, -1.96224, -0.3, 0.612716, -1.96223, 0.7, 0.612716, -3.21326, 0.2, 0.612691, 0.00103272, 0.00103543, 0.5, 0.5
1.46909, -1.962, -0.3, 0.612716, -1.962, 0.7, 0.612716, -3.21326, 0.2, 0.612693, 0.00127062, 0.00127351, 0.5, 0.5
1.47909, -1.96164, -0.3, 0.612716, -1.96164, 0.7, 0.612716, -3.21325, 0.2, 0.612694, 0.00162694, 0.00163005, 0.5, 0.5
1.48909, -1.96133, -0.3, 0.612716, -1.96133, 0.7, 0.612716, -3.21324, 0.2, 0.612695, 0.00193836, 0.00194162, 0.5, 0.5
1.49906, -1.96091, -0.3, 0.612716, -1.96091, 0.7, 0.612716, -3.21323, 0.2, 0.612697, 0.00235791, 0.00236143, 0.5, 0.5
1.50909, -1.9605, -0.3, 0.612716, -1.9605, 0.7, 0.612715, -3.21322, 0.2, 0.612698, 0.00276662, 0.00277034, 0.5, 0.5
1.51911, -1.96005, -0.3, 0.612715, -1.96005, 0.7, 0.612715, -3.2132, 0.2, 0.612699, 0.00321553, 0.00321945, 0.5, 0.5
1.52909, -1.95947, -0.3, 0.612715, -1.95944, 0.7, 0.612714, -3.21318, 0.2, 0.612701, 0.00380399, 0.00383291, 0.5, 0.5
1.53909, -1.95895, -0.3, 0.612714, -1.95895, 0.7, 0.612714, -3.21316, 0.2, 0.612702, 0.00431728, 0.00432158, 0.5, 0.5
1.54908, -1.95828, -0.3, 0.612713, -1.95825, 0.7, 0.612713, -3.21313, 0.2, 0.612703, 0.0049854, 0.00501892, 0.5, 0.5
1.55909, -1.95759, -0.3, 0.612712, -1.95759, 0.7, 0.612712, -3.21309, 0.2, 0.612704, 0.00567906, 0.00568376, 0.5, 0.5
1.56913, -1.95691, -0.3, 0.612711, -1.95691, 0.7, 0.612711, -3.21305, 0.2, 0.612705, 0.00635898, 0.00636379, 0.5, 0.5
1.57909, -1.95604, -0.3, 0.61271, -1.95604, 0.7, 0.612709, -3.213, 0.2, 0.612706, 0.0072277, 0.00723234, 0.5, 0.5
1.58909, -1.9553, -0.3, 0.612708, -1.9553, 0.7, 0.612708, -3.21295, 0.2, 0.612707, 0.00796825, 0.00797276, 0.5, 0.5
1.59906, -1.95436, -0.3, 0.612706, -1.95431, 0.7, 0.612706, -3.21288, 0.2, 0.612708, 0.0089121, 0.00895695, 0.5, 0.5
1.60909, -1.95348, -0.3, 0.612704, -1.95348, 0.7, 0.612704, -3.21281, 0.2, 0.612708, 0.00978643, 0.00979037, 0.5, 0.5
1.61908, -1.95261, -0.3, 0.612702, -1.9526, 0.7, 0.612702, -3.21274, 0.2, 0.612709, 0.0106619, 0.0106655, 0.5, 0.5
1.6291, -1.95145, -0.3, 0.612699, -1.95145, 0.7, 0.612699, -3.21264, 0.2, 0.61271, 0.0118151, 0.0118181, 0.5, 0.5
1.63909, -1.95048, -0.3, 0.612696, -1.95048, 0.7, 0.612696, -3.21255, 0.2, 0.61271, 0.0127843, 0.0127871, 0.5, 0.5
1.64908, -1.94921, -0.3, 0.612692, -1.94921, 0.7, 0.612692, -3.21242, 0.2, 0.612711, 0.0140555, 0.0140579, 0.5, 0.5
1.65905, -1.94815, -0.3, 0.612689, -1.94815, 0.7, 0.612689, -3.2123, 0.2, 0.612712, 0.0151192, 0.0151215, 0.5, 0.5
1.6691, -1.94704, -0.3, 0.612685, -1.94704, 0.7, 0.612685, -3.21218, 0.2, 0.612712, 0.016225, 0.0162272, 0.5, 0.5
1.67909, -1.9456, -0.3, 0.61268, -1.9456, 0.7, 0.612679, -3.21201, 0.2, 0.612712, 0.0176661, 0.0176686, 0.5, 0.5
1.6891, -1.94453, -0.3, 0.612675, -1.94446, 0.7, 0.612675, -3.21186, 0.2, 0.612713, 0.0187436, 0.0188072, 0.5, 0.5
1.69907, -1.94291, -0.3, 0.612668, -1.94291, 0.7, 0.612668, -3.21165, 0.2, 0.612713, 0.0203601, 0.0203631, 0.5, 0.5
